REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"RE2","S105","MINWND_B","WND_B",2050,43.9548253309884
"RE2","S106","PWRWND_B","ELC001_B",2015,4.89392935347224
"RE2","S106","PWRWND_B","ELC001_B",2016,5.10032500808785
"RE2","S106","PWRWND_B","ELC001_B",2017,5.49388071446343
"RE2","S106","PWRWND_B","ELC001_B",2018,5.88557915667795
"RE2","S106","PWRWND_B","ELC001_B",2019,6.27542375114092
"RE2","S106","PWRWND_B","ELC001_B",2020,6.66341110109045
"RE2","S106","PWRWND_B","ELC001_B",2021,7.00773211835533
"RE2","S106","PWRWND_B","ELC001_B",2022,7.37586066994636
"RE2","S106","PWRWND_B","ELC001_B",2023,7.76903646383987
"RE2","S106","PWRWND_B","ELC001_B",2024,8.18860870811581
"RE2","S106","PWRWND_B","ELC001_B",2025,8.63603306153052
"RE2","S106","PWRWND_B","ELC001_B",2026,9.21625801736592
"RE2","S106","PWRWND_B","ELC001_B",2027,9.83494032551073
"RE2","S106","PWRWND_B","ELC001_B",2028,10.4945171095355
"RE2","S106","PWRWND_B","ELC001_B",2029,11.1975593400131
"RE2","S106","PWRWND_B","ELC001_B",2030,11.9468129933599
"RE2","S106","PWRWND_B","ELC001_B",2031,12.7740788945718
"RE2","S106","PWRWND_B","ELC001_B",2032,13.6637706040225
"RE2","S106","PWRWND_B","ELC001_B",2033,14.6199538378093
"RE2","S106","PWRWND_B","ELC001_B",2034,15.6470450776703
"RE2","S106","PWRWND_B","ELC001_B",2035,17.1089531244517
"RE2","S106","PWRWND_B","ELC001_B",2036,18.3907917050871
"RE2","S106","PWRWND_B","ELC001_B",2037,19.7659856509487
"RE2","S106","PWRWND_B","ELC001_B",2038,21.2414024385721
"RE2","S106","PWRWND_B","ELC001_B",2039,22.8244263366109
"RE2","S106","PWRWND_B","ELC001_B",2040,24.5229842161134
"RE2","S106","PWRWND_B","ELC001_B",2041,25.9060900381328
"RE2","S106","PWRWND_B","ELC001_B",2042,27.3668615471818
"RE2","S106","PWRWND_B","ELC001_B",2043,28.9096336231196
"RE2","S106","PWRWND_B","ELC001_B",2044,30.539017579728
"RE2","S106","PWRWND_B","ELC001_B",2045,32.2598334127368
"RE2","S106","PWRWND_B","ELC001_B",2046,34.1138079062017
"RE2","S106","PWRWND_B","ELC001_B",2047,36.0714691711197
"RE2","S106","PWRWND_B","ELC001_B",2048,38.1386125676869
"RE2","S106","PWRWND_B","ELC001_B",2049,40.3213538848107
"RE2","S106","PWRWND_B","ELC001_B",2050,42.626140778755
"RE2","S106","PWRTRN_B","ELC002_B",2015,4.66088509854499
"RE2","S106","PWRTRN_B","ELC002_B",2016,4.8574523886551
"RE2","S106","PWRTRN_B","ELC002_B",2017,5.23226734710803
"RE2","S106","PWRTRN_B","ELC002_B",2018,5.60531348255043
"RE2","S106","PWRTRN_B","ELC002_B",2019,5.97659404870563
"RE2","S106","PWRTRN_B","ELC002_B",2020,6.34610581056233
"RE2","S106","PWRTRN_B","ELC002_B",2021,6.67403058890983
"RE2","S106","PWRTRN_B","ELC002_B",2022,7.02462920947272
"RE2","S106","PWRTRN_B","ELC002_B",2023,7.39908234651416
"RE2","S106","PWRTRN_B","ELC002_B",2024,7.79867496011029
"RE2","S106","PWRTRN_B","ELC002_B",2025,8.22479339193383
"RE2","S106","PWRTRN_B","ELC002_B",2026,8.77738858796754
"RE2","S106","PWRTRN_B","ELC002_B",2027,9.36660983381974
"RE2","S106","PWRTRN_B","ELC002_B",2028,9.99477819955758
"RE2","S106","PWRTRN_B","ELC002_B",2029,10.6643422285839
"RE2","S106","PWRTRN_B","ELC002_B",2030,11.3779171365332
"RE2","S106","PWRTRN_B","ELC002_B",2031,12.1657894234017
"RE2","S106","PWRTRN_B","ELC002_B",2032,13.0131148609738
"RE2","S106","PWRTRN_B","ELC002_B",2033,13.9237655598184
"RE2","S106","PWRTRN_B","ELC002_B",2034,14.9019476930193
"RE2","S106","PWRTRN_B","ELC002_B",2035,16.2942410709064
"RE2","S106","PWRTRN_B","ELC002_B",2036,17.5150397191305
"RE2","S106","PWRTRN_B","ELC002_B",2037,18.8247482389988
"RE2","S106","PWRTRN_B","ELC002_B",2038,20.2299070843544
"RE2","S106","PWRTRN_B","ELC002_B",2039,21.7375488920104
"RE2","S106","PWRTRN_B","ELC002_B",2040,23.3552230629651
"RE2","S106","PWRTRN_B","ELC002_B",2041,24.6724667029836
"RE2","S106","PWRTRN_B","ELC002_B",2042,26.0636776639826
"RE2","S106","PWRTRN_B","ELC002_B",2043,27.5329844029711
"RE2","S106","PWRTRN_B","ELC002_B",2044,29.08477864736
"RE2","S106","PWRTRN_B","ELC002_B",2045,30.7236508692731
"RE2","S106","PWRTRN_B","ELC002_B",2046,32.4893408630492
"RE2","S106","PWRTRN_B","ELC002_B",2047,34.3537801629711
"RE2","S106","PWRTRN_B","ELC002_B",2048,36.3224881597018
"RE2","S106","PWRTRN_B","ELC002_B",2049,38.4012894141055
"RE2","S106","PWRTRN_B","ELC002_B",2050,40.5963245511952
"RE2","S106","PWRDIST_B","ELC003_B",2015,3.98366247738888
"RE2","S106","PWRDIST_B","ELC003_B",2016,4.1611528184256
"RE2","S106","PWRDIST_B","ELC003_B",2017,4.49250201397584
"RE2","S106","PWRDIST_B","ELC003_B",2018,4.82384981286612
"RE2","S106","PWRDIST_B","ELC003_B",2019,5.15519900841636
"RE2","S106","PWRDIST_B","ELC003_B",2020,5.4865468087033
"RE2","S106","PWRDIST_B","ELC003_B",2021,5.78338872522516
"RE2","S106","PWRDIST_B","ELC003_B",2022,6.10129925724362
"RE2","S106","PWRDIST_B","ELC003_B",2023,6.44145299857836
"RE2","S106","PWRDIST_B","ELC003_B",2024,6.80512649224284
"RE2","S106","PWRDIST_B","ELC003_B",2025,7.19369684635428
"RE2","S106","PWRDIST_B","ELC003_B",2026,7.69496369263812
"RE2","S106","PWRDIST_B","ELC003_B",2027,8.23076435309292
"RE2","S106","PWRDIST_B","ELC003_B",2028,8.8033865553365
"RE2","S106","PWRDIST_B","ELC003_B",2029,9.41525211192948
"RE2","S106","PWRDIST_B","ELC003_B",2030,10.068953218171
"RE2","S106","PWRDIST_B","ELC003_B",2031,10.7900571382721
"RE2","S106","PWRDIST_B","ELC003_B",2032,11.5672132097545
"RE2","S106","PWRDIST_B","ELC003_B",2033,12.4042454875888
"RE2","S106","PWRDIST_B","ELC003_B",2034,13.3053104401958
"RE2","S106","PWRDIST_B","ELC003_B",2035,14.5809763498044
"RE2","S106","PWRDIST_B","ELC003_B",2036,15.7085558019108
"RE2","S106","PWRDIST_B","ELC003_B",2037,16.9211220125832
"RE2","S106","PWRDIST_B","ELC003_B",2038,18.2251415174364
"RE2","S106","PWRDIST_B","ELC003_B",2039,19.6275836496708
"RE2","S106","PWRDIST_B","ELC003_B",2040,21.1359484732716
"RE2","S106","PWRDIST_B","ELC003_B",2041,22.3786546058808
"RE2","S106","PWRDIST_B","ELC003_B",2042,23.6942524218024
"RE2","S106","PWRDIST_B","ELC003_B",2043,25.0870017339144
"RE2","S106","PWRDIST_B","ELC003_B",2044,26.5614416870868
"RE2","S106","PWRDIST_B","ELC003_B",2045,28.1223348917832
"RE2","S106","PWRDIST_B","ELC003_B",2046,29.8067347367424
"RE2","S106","PWRDIST_B","ELC003_B",2047,31.5896829084792
"RE2","S106","PWRDIST_B","ELC003_B",2048,33.4769476126284
"RE2","S106","PWRDIST_B","ELC003_B",2049,35.4746322532152
"RE2","S106","PWRDIST_B","ELC003_B",2050,37.5891893992548
"RE2","S106","MINWND_B","WND_B",2015,4.89392935347224
"RE2","S106","MINWND_B","WND_B",2016,5.10032500808785
"RE2","S106","MINWND_B","WND_B",2017,5.49388071446343
"RE2","S106","MINWND_B","WND_B",2018,5.88557915667795
"RE2","S106","MINWND_B","WND_B",2019,6.27542375114092
"RE2","S106","MINWND_B","WND_B",2020,6.66341110109045
"RE2","S106","MINWND_B","WND_B",2021,7.00773211835533
"RE2","S106","MINWND_B","WND_B",2022,7.37586066994636
"RE2","S106","MINWND_B","WND_B",2023,7.76903646383987
"RE2","S106","MINWND_B","WND_B",2024,8.18860870811581
"RE2","S106","MINWND_B","WND_B",2025,8.63603306153052
"RE2","S106","MINWND_B","WND_B",2026,9.21625801736592
"RE2","S106","MINWND_B","WND_B",2027,9.83494032551073
"RE2","S106","MINWND_B","WND_B",2028,10.4945171095355
"RE2","S106","MINWND_B","WND_B",2029,11.1975593400131
"RE2","S106","MINWND_B","WND_B",2030,11.9468129933599
"RE2","S106","MINWND_B","WND_B",2031,12.7740788945718
"RE2","S106","MINWND_B","WND_B",2032,13.6637706040225
"RE2","S106","MINWND_B","WND_B",2033,14.6199538378093
"RE2","S106","MINWND_B","WND_B",2034,15.6470450776703
"RE2","S106","MINWND_B","WND_B",2035,17.1089531244517
"RE2","S106","MINWND_B","WND_B",2036,18.3907917050871
"RE2","S106","MINWND_B","WND_B",2037,19.7659856509487
"RE2","S106","MINWND_B","WND_B",2038,21.2414024385721
"RE2","S106","MINWND_B","WND_B",2039,22.8244263366109
"RE2","S106","MINWND_B","WND_B",2040,24.5229842161134
"RE2","S106","MINWND_B","WND_B",2041,25.9060900381328
"RE2","S106","MINWND_B","WND_B",2042,27.3668615471818
"RE2","S106","MINWND_B","WND_B",2043,28.9096336231196
"RE2","S106","MINWND_B","WND_B",2044,31.4909386346783
"RE2","S106","MINWND_B","WND_B",2045,32.2598334127368
"RE2","S106","MINWND_B","WND_B",2046,34.1138079062017
"RE2","S106","MINWND_B","WND_B",2047,36.0714691711197
"RE2","S106","MINWND_B","WND_B",2048,38.1386125676869
"RE2","S106","MINWND_B","WND_B",2049,40.3213538848107
"RE2","S106","MINWND_B","WND_B",2050,43.9548253309884
"RE2","S107","PWRWND_B","ELC001_B",2015,4.0293098672407
"RE2","S107","PWRWND_B","ELC001_B",2016,4.19924122252441
"RE2","S107","PWRWND_B","ELC001_B",2017,4.52326671951752
"RE2","S107","PWRWND_B","ELC001_B",2018,4.84576307861964
"RE2","S107","PWRWND_B","ELC001_B",2019,6.47103279396131
"RE2","S107","PWRWND_B","ELC001_B",2020,5.48617402497967
"RE2","S107","PWRWND_B","ELC001_B",2021,5.76966321580327
"RE2","S107","PWRWND_B","ELC001_B",2022,6.07275382014278
"RE2","S107","PWRWND_B","ELC001_B",2023,6.39646652448971
"RE2","S107","PWRWND_B","ELC001_B",2024,6.7419121698548
"RE2","S107","PWRWND_B","ELC001_B",2025,7.11028924108869
"RE2","S107","PWRWND_B","ELC001_B",2026,9.50353477837109
"RE2","S107","PWRWND_B","ELC001_B",2027,10.1415018167437
"RE2","S107","PWRWND_B","ELC001_B",2028,10.8216380384266
"RE2","S107","PWRWND_B","ELC001_B",2029,11.5465945528186
"RE2","S107","PWRWND_B","ELC001_B",2030,9.8361476023496
"RE2","S107","PWRWND_B","ELC001_B",2031,13.1722552480054
"RE2","S107","PWRWND_B","ELC001_B",2032,11.2497671588658
"RE2","S107","PWRWND_B","ELC001_B",2033,12.0370197447769
"RE2","S107","PWRWND_B","ELC001_B",2034,12.8826528891115
"RE2","S107","PWRWND_B","ELC001_B",2035,14.0862829565778
"RE2","S107","PWRWND_B","ELC001_B",2036,15.1416567611668
"RE2","S107","PWRWND_B","ELC001_B",2037,16.2738926671671
"RE2","S107","PWRWND_B","ELC001_B",2038,17.488644861423
"RE2","S107","PWRWND_B","ELC001_B",2039,23.5358785613021
"RE2","S107","PWRWND_B","ELC001_B",2040,20.1904635599342
"RE2","S107","PWRWND_B","ELC001_B",2041,21.3292135364018
"RE2","S107","PWRWND_B","ELC001_B",2042,28.2199044339302
"RE2","S107","PWRWND_B","ELC001_B",2043,23.8021155604346
"RE2","S107","PWRWND_B","ELC001_B",2044,25.1436332611812
"RE2","S107","PWRWND_B","ELC001_B",2045,26.5604294008162
"RE2","S107","PWRWND_B","ELC001_B",2046,28.0868588158282
"RE2","S107","PWRWND_B","ELC001_B",2047,29.6986564699673
"RE2","S107","PWRWND_B","ELC001_B",2048,31.400593846501
"RE2","S107","PWRWND_B","ELC001_B",2049,33.1977062466792
"RE2","S107","PWRWND_B","ELC001_B",2050,35.0953022074929
"RE2","S107","PWRTRN_B","ELC002_B",2015,3.83743796880067
"RE2","S107","PWRTRN_B","ELC002_B",2016,3.99927735478516
"RE2","S107","PWRTRN_B","ELC002_B",2017,4.30787306620716
"RE2","S107","PWRTRN_B","ELC002_B",2018,4.61501245582823
"RE2","S107","PWRTRN_B","ELC002_B",2019,6.16288837520125
"RE2","S107","PWRTRN_B","ELC002_B",2020,5.22492764283778
"RE2","S107","PWRTRN_B","ELC002_B",2021,5.49491734838407
"RE2","S107","PWRTRN_B","ELC002_B",2022,5.78357506680265
"RE2","S107","PWRTRN_B","ELC002_B",2023,6.09187288046639
"RE2","S107","PWRTRN_B","ELC002_B",2024,6.42086873319505
"RE2","S107","PWRTRN_B","ELC002_B",2025,6.77170403913209
"RE2","S107","PWRTRN_B","ELC002_B",2026,9.05098550321056
"RE2","S107","PWRTRN_B","ELC002_B",2027,9.65857315880357
"RE2","S107","PWRTRN_B","ELC002_B",2028,10.3063219413586
"RE2","S107","PWRTRN_B","ELC002_B",2029,10.9967567169701
"RE2","S107","PWRTRN_B","ELC002_B",2030,9.36775962128533
"RE2","S107","PWRTRN_B","ELC002_B",2031,12.5450049981003
"RE2","S107","PWRTRN_B","ELC002_B",2032,10.7140639608246
"RE2","S107","PWRTRN_B","ELC002_B",2033,11.463828328359
"RE2","S107","PWRTRN_B","ELC002_B",2034,12.2691932277253
"RE2","S107","PWRTRN_B","ELC002_B",2035,13.4155075776932
"RE2","S107","PWRTRN_B","ELC002_B",2036,14.4206254868255
"RE2","S107","PWRTRN_B","ELC002_B",2037,15.498945397302
"RE2","S107","PWRTRN_B","ELC002_B",2038,16.6558522489743
"RE2","S107","PWRTRN_B","ELC002_B",2039,22.4151224393353
"RE2","S107","PWRTRN_B","ELC002_B",2040,19.229012914223
"RE2","S107","PWRTRN_B","ELC002_B",2041,20.3135367013351
"RE2","S107","PWRTRN_B","ELC002_B",2042,26.8760994608859
"RE2","S107","PWRTRN_B","ELC002_B",2043,22.6686814861282
"RE2","S107","PWRTRN_B","ELC002_B",2044,23.9463173916011
"RE2","S107","PWRTRN_B","ELC002_B",2045,25.2956470483964
"RE2","S107","PWRTRN_B","ELC002_B",2046,26.7493893484078
"RE2","S107","PWRTRN_B","ELC002_B",2047,28.2844347333022
"RE2","S107","PWRTRN_B","ELC002_B",2048,29.9053274728581
"RE2","S107","PWRTRN_B","ELC002_B",2049,31.6168630920754
"RE2","S107","PWRTRN_B","ELC002_B",2050,33.4240973404694
"RE2","S107","PWRDIST_B","ELC003_B",2015,3.27986151179544
"RE2","S107","PWRDIST_B","ELC003_B",2016,3.4259943083328
"RE2","S107","PWRDIST_B","ELC003_B",2017,3.69880343300592
"RE2","S107","PWRDIST_B","ELC003_B",2018,3.97161140776956
"RE2","S107","PWRDIST_B","ELC003_B",2019,4.24442053244268
"RE2","S107","PWRDIST_B","ELC003_B",2020,4.51722850835623
"RE2","S107","PWRDIST_B","ELC003_B",2021,4.76162681835708
"RE2","S107","PWRDIST_B","ELC003_B",2022,5.02337151286373
"RE2","S107","PWRDIST_B","ELC003_B",2023,5.30342966804868
"RE2","S107","PWRDIST_B","ELC003_B",2024,5.60285229772692
"RE2","S107","PWRDIST_B","ELC003_B",2025,5.92277321379564
"RE2","S107","PWRDIST_B","ELC003_B",2026,6.33548032580556
"RE2","S107","PWRDIST_B","ELC003_B",2027,6.77662009961796
"RE2","S107","PWRDIST_B","ELC003_B",2028,7.24807608581117
"RE2","S107","PWRDIST_B","ELC003_B",2029,7.75184223087324
"RE2","S107","PWRDIST_B","ELC003_B",2030,8.29005276219941
"RE2","S107","PWRDIST_B","ELC003_B",2031,11.1263902422176
"RE2","S107","PWRDIST_B","ELC003_B",2032,9.52361240962183
"RE2","S107","PWRDIST_B","ELC003_B",2033,10.2127646577808
"RE2","S107","PWRDIST_B","ELC003_B",2034,10.954636810469
"RE2","S107","PWRDIST_B","ELC003_B",2035,12.0049284811572
"RE2","S107","PWRDIST_B","ELC003_B",2036,12.9332964007404
"RE2","S107","PWRDIST_B","ELC003_B",2037,13.9316363121816
"RE2","S107","PWRDIST_B","ELC003_B",2038,15.0052722963732
"RE2","S107","PWRDIST_B","ELC003_B",2039,16.1599424016204
"RE2","S107","PWRDIST_B","ELC003_B",2040,17.4018216418308
"RE2","S107","PWRDIST_B","ELC003_B",2041,18.4249765998504
"RE2","S107","PWRDIST_B","ELC003_B",2042,19.5081453336312
"RE2","S107","PWRDIST_B","ELC003_B",2043,20.6548350670872
"RE2","S107","PWRDIST_B","ELC003_B",2044,21.8687830060284
"RE2","S107","PWRDIST_B","ELC003_B",2045,23.1539103417816
"RE2","S107","PWRDIST_B","ELC003_B",2046,24.5407241728512
"RE2","S107","PWRDIST_B","ELC003_B",2047,26.0086756168296
"RE2","S107","PWRDIST_B","ELC003_B",2048,27.5625137998692
"RE2","S107","PWRDIST_B","ELC003_B",2049,29.2072638263976
"RE2","S107","PWRDIST_B","ELC003_B",2050,30.9482382782124
"RE2","S107","MINWND_B","WND_B",2015,4.0293098672407
"RE2","S107","MINWND_B","WND_B",2016,4.19924122252441
"RE2","S107","MINWND_B","WND_B",2017,4.52326671951752
"RE2","S107","MINWND_B","WND_B",2018,4.84576307861964
"RE2","S107","MINWND_B","WND_B",2019,6.47103279396131
"RE2","S107","MINWND_B","WND_B",2020,5.48617402497967
"RE2","S107","MINWND_B","WND_B",2021,5.76966321580327
"RE2","S107","MINWND_B","WND_B",2022,6.07275382014278
"RE2","S107","MINWND_B","WND_B",2023,6.39646652448971
"RE2","S107","MINWND_B","WND_B",2024,6.7419121698548
"RE2","S107","MINWND_B","WND_B",2025,7.11028924108869
"RE2","S107","MINWND_B","WND_B",2026,9.50353477837109
"RE2","S107","MINWND_B","WND_B",2027,10.1415018167437
"RE2","S107","MINWND_B","WND_B",2028,10.8216380384266
"RE2","S107","MINWND_B","WND_B",2029,11.5465945528186
"RE2","S107","MINWND_B","WND_B",2030,9.8361476023496
"RE2","S107","MINWND_B","WND_B",2031,13.1722552480054
"RE2","S107","MINWND_B","WND_B",2032,11.2497671588658
"RE2","S107","MINWND_B","WND_B",2033,12.0370197447769
"RE2","S107","MINWND_B","WND_B",2034,12.8826528891115
"RE2","S107","MINWND_B","WND_B",2035,14.0862829565778
"RE2","S107","MINWND_B","WND_B",2036,15.1416567611668
"RE2","S107","MINWND_B","WND_B",2037,16.2738926671671
"RE2","S107","MINWND_B","WND_B",2038,17.488644861423
"RE2","S107","MINWND_B","WND_B",2039,23.5358785613021
"RE2","S107","MINWND_B","WND_B",2040,20.1904635599342
"RE2","S107","MINWND_B","WND_B",2041,21.3292135364018
"RE2","S107","MINWND_B","WND_B",2042,28.2199044339302
"RE2","S107","MINWND_B","WND_B",2043,23.8021155604346
"RE2","S107","MINWND_B","WND_B",2044,25.1436332611812
"RE2","S107","MINWND_B","WND_B",2045,26.5604294008162
"RE2","S107","MINWND_B","WND_B",2046,28.0868588158282
"RE2","S107","MINWND_B","WND_B",2047,29.6986564699673
"RE2","S107","MINWND_B","WND_B",2048,31.400593846501
"RE2","S107","MINWND_B","WND_B",2049,33.1977062466792
"RE2","S107","MINWND_B","WND_B",2050,35.0953022074929
"RE2","S108","PWRWND_B","ELC001_B",2015,5.04647631674134
"RE2","S108","PWRWND_B","ELC001_B",2016,5.25930545824847
"RE2","S108","PWRWND_B","ELC001_B",2017,5.66512855214614
"RE2","S108","PWRWND_B","ELC001_B",2018,6.06903648975002
"RE2","S108","PWRWND_B","ELC001_B",2019,6.47103279396131
"RE2","S108","PWRWND_B","ELC001_B",2020,6.87111396213886
"RE2","S108","PWRWND_B","ELC001_B",2021,7.22616768962077
"RE2","S108","PWRWND_B","ELC001_B",2022,7.60577104776945
"RE2","S108","PWRWND_B","ELC001_B",2023,8.01120238706572
"RE2","S108","PWRWND_B","ELC001_B",2024,8.44385297128354
"RE2","S108","PWRWND_B","ELC001_B",2025,8.90522383301016
"RE2","S108","PWRWND_B","ELC001_B",2026,9.50353477837109
"RE2","S108","PWRWND_B","ELC001_B",2027,10.1415018167437
"RE2","S108","PWRWND_B","ELC001_B",2028,10.8216380384266
"RE2","S108","PWRWND_B","ELC001_B",2029,11.5465945528186
"RE2","S108","PWRWND_B","ELC001_B",2030,12.3192029302084
"RE2","S108","PWRWND_B","ELC001_B",2031,13.1722552480054
"RE2","S108","PWRWND_B","ELC001_B",2032,14.089679227115
"RE2","S108","PWRWND_B","ELC001_B",2033,15.0756673146518
"RE2","S108","PWRWND_B","ELC001_B",2034,16.1347736569641
"RE2","S108","PWRWND_B","ELC001_B",2035,17.6422503290787
"RE2","S108","PWRWND_B","ELC001_B",2036,18.9640446525852
"RE2","S108","PWRWND_B","ELC001_B",2037,20.3821042888146
"RE2","S108","PWRWND_B","ELC001_B",2038,21.9035107780156
"RE2","S108","PWRWND_B","ELC001_B",2039,23.5358785613021
"RE2","S108","PWRWND_B","ELC001_B",2040,25.2873815954523
"RE2","S108","PWRWND_B","ELC001_B",2041,26.7135997261689
"RE2","S108","PWRWND_B","ELC001_B",2042,28.2199044339302
"RE2","S108","PWRWND_B","ELC001_B",2043,29.810765719622
"RE2","S108","PWRWND_B","ELC001_B",2044,31.4909386346783
"RE2","S108","PWRWND_B","ELC001_B",2045,33.2653934172327
"RE2","S108","PWRWND_B","ELC001_B",2046,35.1771575023589
"RE2","S108","PWRWND_B","ELC001_B",2047,37.1958403430912
"RE2","S108","PWRWND_B","ELC001_B",2048,39.3274179447751
"RE2","S108","PWRWND_B","ELC001_B",2049,41.5781967294388
"RE2","S108","PWRWND_B","ELC001_B",2050,43.9548253309884
"RE2","S108","PWRTRN_B","ELC002_B",2015,4.80616792070604
"RE2","S108","PWRTRN_B","ELC002_B",2016,5.00886234118902
"RE2","S108","PWRTRN_B","ELC002_B",2017,5.39536052585347
"RE2","S108","PWRTRN_B","ELC002_B",2018,5.78003475214288
"RE2","S108","PWRTRN_B","ELC002_B",2019,6.16288837520125
"RE2","S108","PWRTRN_B","ELC002_B",2020,6.54391805917986
"RE2","S108","PWRTRN_B","ELC002_B",2021,6.8820644663055
"RE2","S108","PWRTRN_B","ELC002_B",2022,7.24359147406614
"RE2","S108","PWRTRN_B","ELC002_B",2023,7.62971655911021
"RE2","S108","PWRTRN_B","ELC002_B",2024,8.04176473455576
"RE2","S108","PWRTRN_B","ELC002_B",2025,8.48116555524777
"RE2","S108","PWRTRN_B","ELC002_B",2026,9.05098550321056
"RE2","S108","PWRTRN_B","ELC002_B",2027,9.65857315880357
"RE2","S108","PWRTRN_B","ELC002_B",2028,10.3063219413586
"RE2","S108","PWRTRN_B","ELC002_B",2029,10.9967567169701
"RE2","S108","PWRTRN_B","ELC002_B",2030,11.7325742192461
"RE2","S108","PWRTRN_B","ELC002_B",2031,12.5450049981003
"RE2","S108","PWRTRN_B","ELC002_B",2032,13.4187421210619
"RE2","S108","PWRTRN_B","ELC002_B",2033,14.3577783949065
"RE2","S108","PWRTRN_B","ELC002_B",2034,15.3664511018706
"RE2","S108","PWRTRN_B","ELC002_B",2035,16.8021431705511
"RE2","S108","PWRTRN_B","ELC002_B",2036,18.060994907224
"RE2","S108","PWRTRN_B","ELC002_B",2037,19.4115278941091
"RE2","S108","PWRTRN_B","ELC002_B",2038,20.8604864552529
"RE2","S108","PWRTRN_B","ELC002_B",2039,22.4151224393353
"RE2","S108","PWRTRN_B","ELC002_B",2040,24.0832205670975
"RE2","S108","PWRTRN_B","ELC002_B",2041,25.4415235487322
"RE2","S108","PWRTRN_B","ELC002_B",2042,26.8760994608859
"RE2","S108","PWRTRN_B","ELC002_B",2043,28.3912054472591
"RE2","S108","PWRTRN_B","ELC002_B",2044,29.991370128265
"RE2","S108","PWRTRN_B","ELC002_B",2045,31.6813270640311
"RE2","S108","PWRTRN_B","ELC002_B",2046,33.5020547641513
"RE2","S108","PWRTRN_B","ELC002_B",2047,35.424609850563
"RE2","S108","PWRTRN_B","ELC002_B",2048,37.4546837569286
"RE2","S108","PWRTRN_B","ELC002_B",2049,39.5982825994655
"RE2","S108","PWRTRN_B","ELC002_B",2050,41.8617384104651
"RE2","S108","PWRDIST_B","ELC003_B",2015,4.10783582966328
"RE2","S108","PWRDIST_B","ELC003_B",2016,4.2908586601536
"RE2","S108","PWRDIST_B","ELC003_B",2017,4.63253622579504
"RE2","S108","PWRDIST_B","ELC003_B",2018,4.97421235124172
"RE2","S108","PWRDIST_B","ELC003_B",2019,5.31588991688316
"RE2","S108","PWRDIST_B","ELC003_B",2020,5.65756604377004
"RE2","S108","PWRDIST_B","ELC003_B",2021,5.96366071603596
"RE2","S108","PWRDIST_B","ELC003_B",2022,6.29148072625649
"RE2","S108","PWRDIST_B","ELC003_B",2023,6.64223728110516
"RE2","S108","PWRDIST_B","ELC003_B",2024,7.01724671427204
"RE2","S108","PWRDIST_B","ELC003_B",2025,7.41792905923068
"RE2","S108","PWRDIST_B","ELC003_B",2026,7.93482071937372
"RE2","S108","PWRDIST_B","ELC003_B",2027,8.48732263515252
"RE2","S108","PWRDIST_B","ELC003_B",2028,9.07779384414377
"RE2","S108","PWRDIST_B","ELC003_B",2029,9.70873164838188
"RE2","S108","PWRDIST_B","ELC003_B",2030,10.3828090435806
"RE2","S108","PWRDIST_B","ELC003_B",2031,11.1263902422176
"RE2","S108","PWRDIST_B","ELC003_B",2032,11.9277707742772
"RE2","S108","PWRDIST_B","ELC003_B",2033,12.7908938930124
"RE2","S108","PWRDIST_B","ELC003_B",2034,13.7200456266702
"RE2","S108","PWRDIST_B","ELC003_B",2035,15.0354748729764
"RE2","S108","PWRDIST_B","ELC003_B",2036,16.1982017105148
